code,公司,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg
6658,聯策,0.015123738,2368,-0.927163114,-0.087765301,15.8,0.094644998,0.000333527,-0.68,-0.02
6668,中揚光,-0.074619117,58316,-1.21185788,0.283012908,22.46,0.09613894,-0.00955054,3.12,0.01
6669,緯穎,0.135041312,23060424,0.922054537,-0.191837094,-20.68,0,0.035114548,0.54,-0.09
6670,復盛應用,0.129228359,4965172,0.920810419,-0.005296475,-7.76,0,0.033853908,1.33,0.02
6674,鋐寶科技,-0.198218921,-249519,-0.246730546,-0.024420789,50.36,0,-0.096873366,-1.61,0.06
6689,伊雲谷,0.030335533,-233342,-2.352754299,0.010837871,-5.93,0,0.009217218,0.3,0.03
6691,洋基工程,0.144810791,1778794,0.008291737,0.030107752,11.05,0,0.03208144,0.2,-0.07
6695,芯鼎,-0.034296009,382631,-6.932447518,-0.421785989,79.19,0.003728627,-0.032359449,0.11,0.01
6698,旭暉應材,-0.031725698,189548,-2.887890679,-0.14077963,-2.5,0,-0.004717287,1.11,0.02
6706,惠特,-0.047053955,33323,-1.109770399,0.128949368,-11.39,0.000543945,-0.023655823,-0.55,-0.01
6715,嘉基,0.09944069,880699,1.345759543,-0.027574524,-11.57,-1.91564E-05,0.012456906,0.06,-0.01
6719,力智,0.005991904,92718,0.738668967,-0.398412298,-204.93,0.001689175,0.000931546,2.37,0
6742,澤米,0.015098924,238647,7.034711467,-0.041407591,145.23,0.104014661,-0.005848443,-0.54,-0.01
6743,安普新,-0.000837696,33409,-5.924675708,-0.050467879,-0.88,0,0.001042474,0.25,0
6753,龍德造船,0.063418796,2541695,3.420085456,-0.029797437,-17.33,0,0.010124667,4.26,-0.13
6754,匯僑設計,0.059235593,565610,1.016089938,0.041701627,-0.79,0,0.01526133,-0.53,0.08
6756,威鋒電子,0.045911151,992173,4.994713246,9.979131606,-54.44,0.000941906,0.000641574,-0.61,-0.01
6770,力積電,-0.00870701,1501504,-1.913578669,0.120170865,-15.81,0.00354254,-0.011288026,-3.05,-0.01
6776,展碁國際,0.062695485,513859,0.215236244,0.033304521,3.43,0,0.019187763,-0.06,0.09
6782,視陽,0.064695114,353057,0.155226967,-0.06392946,-30.64,0,0.0234979,-0.47,0.02
6789,采鈺,0.016028066,2659943,5.591146859,-0.121195224,-36.47,0.000262256,0.000206755,-1.83,0.01
6790,永豐實,0.109140003,1592569,0.640460607,0.953676347,31.89,0,0.03280871,0.72,-0.01
6792,詠業,0.091921451,279319,0.458242189,0.211255891,33.34,0,0.006456965,-1.16,-0.04
6796,晉弘,0.055417395,168421,1.266952917,0.077749063,-175.8,0,0.008858879,-1.09,0
6799,來頡,0.137260482,276295,0.264646918,0.110480821,8.48,0.015075101,0.032452421,1.3,-0.01
6805,富世達,0.073406183,1218418,0.85866768,0.041543486,45.93,0.133986393,0.004524743,0.53,-0.07
6806,森崴能源,0.019392191,-5548262,-10.76887524,1.537556179,12.29,0,0.008040759,-0.51,0.08
6830,汎銓,0.061014421,657653,1.532327312,0.206464864,-95.05,0,0.012171726,-0.33,-0.02
6834,天二科技,-0.052004787,37185,-1.348161118,0.06497948,-8.13,0,-0.02388743,-2.9,0
6835,圓裕,0.070513545,344677,0.699691303,1.202476412,15.07,0,0.011290451,0.55,0.01
6861,睿生光電,0.051421228,109197,-0.063867909,-0.140264985,18.6,0.021354545,0.006737247,-1.52,0.07
6901,鑽石投資,-0.198088455,-2567633,-0.006107429,#DIV/0!,-6339.95,0.00069469,0.020094231,9554.77,0
6906,現觀科,0.162508153,112107,0.020248994,-0.058714919,-0.88,0,0.071754734,2.12,0.07
6916,華凌,0.035244079,301392,2.720199963,-0.205985909,11.74,0.125,-0.004960262,0.3,-0.08
6937,天虹,0.073994819,45489,-0.851572569,0.205501751,189.92,0.112068269,0.019834349,1.76,-0.04
8011,台通,0.004264269,-402833,-13.09890374,0.083080815,46,0.132518872,0.000939042,-3.74,0.03
8016,矽創,0.120182427,4298217,0.826296061,-0.046640334,-2.82,0,0.024890579,-0.1,0
8021,尖點,-0.006109909,417901,-11.15382559,0.102660662,-2.25,0,0.00605285,0.72,0.02
8028,昇陽半導體,0.01576045,686649,3.743885757,-0.037500752,81.75,0.131037555,-0.001012288,-1,-0.03
8033,雷虎,-0.027153744,-96136,0.625319109,0.599638069,-46.27,0,-0.007379395,1.28,-0.03
8039,台虹,0.027232478,1271852,2.583903246,-0.691824862,-121.6,0,0.002202004,-0.11,0.02
8046,南電,0.082936498,16513382,1.826745706,-0.040089716,23.32,0,0.012736019,-2.39,-0.01
8070,長華*,0.060944997,3444616,0.558479117,-0.174287928,-24.34,0,0.006358813,0.11,0
8072,陞泰,0.026049326,217690,2.358532484,-0.164667933,325.08,0,-0.000843542,-0.11,0.01
8081,致新,0.14165744,2462221,0.655441557,-0.07632918,49.49,0,0.021341127,0.51,-0.04
8101,華冠,-0.310656031,-100426,-0.468774796,3.072413972,6.5,0,-0.038565975,12.96,0.01
8103,瀚荃,0.043270412,714131,2.287941362,-0.499369838,-103.21,0,0.003647377,0.28,0
8104,錸寶,-0.037265415,463914,-3.477326128,-0.034094181,1.8,0,-0.009090188,-0.04,0.03
8105,凌巨,0.020097712,971147,3.133384691,-0.087584413,1.65,0,-0.000568364,0.71,0
8110,華東,-0.016131195,2620980,-10.38948198,-0.09577503,4.92,0,-0.004829409,2.37,0.02
8112,至上,0.046985564,-973999,-1.398182829,-0.118669882,-5.75,0.030851254,0.015520204,0.21,0.22
8114,振樺電,0.049253979,2033414,1.777516125,-0.002674921,8.82,0,0.004836265,-0.49,0
8131,福懋科,0.039661662,1846790,2.51067389,-0.066263969,-123.03,0,0.001292524,-0.36,0.01
8150,南茂,0.040167993,6607482,2.563571704,-0.026480545,21.96,0,0.009571222,1.27,0.01
8163,達方,0.006084871,4525673,20.32236985,-0.126439457,0.93,0,0.004564277,0.22,0.01
8201,無敵,-0.102046582,-57630,-0.217950632,-0.027809252,-56.74,0,-0.034393739,1.05,-0.06
8210,勤誠,0.079161461,2523920,1.27947379,-0.02119795,-7.84,-0.000103642,0.033757355,1.03,0.14
8213,志超,0.041543896,2287251,0.853970644,0.523617244,5.19,0,0.010799307,-0.03,-0.02
8215,明基材,0.031014052,1094187,0.716156404,0.02799103,-0.49,0,-0.003622683,0.18,-0.03
8222,寶一,0.039983407,-98479,-2.624369083,-0.053273575,-21.61,0,-0.000526449,-0.05,0.01
8249,菱光,0.041928285,181770,-0.399690879,0.757251372,6.64,0,-0.002401241,-0.16,-0.03
8261,富鼎,0.054341241,387840,0.210199828,-0.828729749,88.6,0,0.010410922,1.17,-0.01
8271,宇瞻,0.095473257,381842,-0.372289412,-0.011737269,7.21,0,0.025263965,-0.32,0.03
8341,日友,0.041681881,851006,0.96860889,0.12795341,51.69,0,0.011349379,0.77,0
8367,建新國際,0.018887907,678721,1.367769056,0.416553455,-4.79,0,0.002826712,1.09,0
8374,羅昇,-0.003770595,184562,-17.55858604,-0.092087462,16.87,0,-0.002464126,0.72,-0.02
8422,可寧衛,0.063900029,473327,-0.516038923,0.225685162,10.81,0.000594744,0.010978521,-0.86,-0.01
8438,昶昕,0.031275435,264824,1.96422655,-0.019171517,4.09,0,0.010015837,0.76,0
8443,阿瘦,0.008014457,318404,21.58344563,0.010197519,1,0,0.000292906,0.41,-0.01
8454,富邦媒,0.129335182,3663281,8.38117E-05,0.369679363,4.73,0,0.028169434,-0.15,-0.02
8462,柏文,0.013915511,1472930,9.489908414,0.035338457,3.78,-0.000226713,0.006792556,1.05,0
8463,潤泰材,0.028430847,309176,0.465268266,0.040677444,7.1,0,0.007240528,0.05,0.03
8464,億豐,0.159465223,6881920,0.323380239,0.046959975,50.46,0,0.029186504,0.08,0.01
8473,山林水,0.009247654,566681,2.969855548,-0.23992822,-6.83,0.070372235,0.001476557,0.04,-0.01
8476,台境,0.140037763,-179329,-1.453132502,0.625587945,43.66,0,0.003403708,-5.74,-0.05
8478,東哥遊艇,0.18992495,519275,-0.75052475,-0.088989673,-20.63,0,0.045132188,0.52,0
8481,政伸,0.070547112,168231,0.327727179,0.075665479,-62.12,0,0.005312366,-0.95,0
8926,台汽電,0.049296821,-92746,-1.071931867,-0.014014948,-9.43,0,0.007661827,-0.57,0
8940,新天地,0.054880172,332758,1.856929443,-0.105373967,1.09,0,0.032066939,1.46,0.08
8996,高力,0.118854908,679042,0.183138101,1.401145919,135.4,0,0.015326214,-1.36,-0.02
9902,台火,-0.004305271,-66922,10.3581127,0.035249698,-126.07,0,-2.45214E-05,-1.3,0.12
9904,寶成,0.043314318,31817821,1.242434718,-0.287182595,-12.94,0,0.008009822,0.88,0.01
9905,大華,0.039193234,590813,0.402463515,-0.018473425,41.98,0,0.006950189,-0.71,-0.04
9906,欣巴巴,0.055187219,1786141,2.431949582,-0.025281203,-2.16,0,-0.004283531,0.02,-0.11
9907,統一實,0.018244924,3329414,4.602348352,0.046328148,16.78,0,-0.002411093,-1.16,-0.02
9908,大台北,0.046010456,1288433,0.390198296,0.007789771,-27.84,0,0.00838926,-0.81,0.01
9910,豐泰,0.108389704,7300048,0.329794767,0.114637358,24.22,0,0.031210439,0.91,0.05
9911,櫻花,0.112818343,1279926,0.189910463,0.252562845,-1.19,0,0.028036408,-0.06,-0.01
9912,偉聯,-0.066659912,68206,-2.420070789,-0.15452381,-0.11,0,-0.027633425,-1.18,0.01
9914,美利達,0.046763364,-262194,-1.146940162,-0.046925477,4.44,0,-0.004973506,0.8,-0.04
9917,中保科,0.097691508,3327406,0.268050847,-0.08140482,-11.47,0,0.022987583,-0.23,0
9918,欣天然,0.04854927,498879,0.787199971,-0.000511732,-8.71,0,0.008637443,-0.86,-0.01
9919,康那香,-0.128668668,-92707,-0.908557738,-0.027823447,-30.96,0,-0.013321961,-2.56,-0.01
9921,巨大,0.041790812,10589803,1.994448997,0.000597863,6.78,0,0.004901771,0.7,-0.05
9924,福興,0.098548075,842770,-0.112765348,0.028006359,11.79,0,0.020766325,0.73,0.02
9925,新保,0.052990774,1599175,0.629597964,-0.040441849,2.17,0,0.009098309,-0.02,0
9926,新海,0.056658097,1013504,1.154910561,0.000296761,-0.98,0,0.007949972,-1.81,0
9927,泰銘,0.128348018,2325818,1.371742041,0.003824027,48.83,0,0.023015766,0.67,0.02
9928,中視,-0.002347469,49808,-6.840525328,-0.004170316,2.93,0,0.008628139,4.05,0.02
9929,秋雨,-0.075609024,46873,-1.283707389,-0.035170063,-55.99,0,-0.075815848,0.42,0.04
9930,中聯資源,0.070033532,1584403,0.843604587,-0.102919132,-4.46,0,0.017863936,0.28,-0.01
9931,欣高,0.027474352,320807,0.915585889,-0.227581677,-10.5,0,0.005667318,-0.02,0
9933,中鼎,0.024773016,2963017,0.08105139,-0.361496038,-8.92,0.001317747,0.006632535,-0.03,0.08
9934,成霖,0.03266979,2090829,3.132906238,-0.111956123,1.35,0.000771276,0.015796093,0.91,0
9935,慶豐富,0.015741718,826850,6.895515832,-0.022785344,-8.45,0,0.00472867,0.96,0.03
9937,全國,0.062889888,1452513,0.860755261,0.009594135,1.25,0,0.014976628,0.06,-0.02
9938,百和,0.008751697,1363088,3.917415836,-0.130987527,-6.5,0,0.001115333,0,0.01
9939,宏全,0.067740119,5085213,0.983381248,0.339648145,23.55,0,0.011686468,-0.43,-0.02
9940,信義,0.056856024,3389063,0.911666193,-0.161255492,-99.65,0,0.013216174,0.35,0
9941,裕融,0.021361263,-11181227,-2.745624669,0.064157701,-0.27,0,0.003286289,-0.56,0
9942,茂順,0.185836696,1412924,0.436635672,-0.025355495,54.06,0,0.037008878,-0.2,-0.02
9943,好樂迪,0.134704825,909700,0.158396047,-0.033369191,16.97,0,0.022927801,-0.22,-0.01
9944,新麗,-0.034418931,65658,-1.320067467,-0.051444274,-14.78,0,-0.004135822,-0.94,-0.01
9945,潤泰新,0.055963948,2228867,-0.774873994,-0.012707801,6.31,0,-0.01768901,0.37,0.01
9946,三發地產,0.005644981,-441013,-5.963232646,0.000229873,-3.61,0,0.004783045,1.56,0.01
9955,佳龍,-0.029895736,40768,-1.482741471,-0.048473936,-9.98,0,-0.011227636,-0.25,0
9958,世紀鋼,0.036519041,-376776,-1.290633866,-0.069335671,23.69,0.0037305,0.019391601,3.75,0.05
