code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
6005,群益證,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-1.8561,-7.220239484
6024,群益期,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-1.0842,-4.266779026
6108,競國,0,406448,11.34841258,0.407299776,6.32,0,-0.02,-6.91,-0.19,-0.1792,-0.714875542
6112,邁達特,0.01,152894,1.315032403,-0.009890424,-14.05,0,-0.04,0.5,-0.06,-0.6734,-2.666513887
6115,鎰勝,0.01,201115,0.577186998,0.122108324,16.43,0,-0.04,-2.04,-0.05,-0.4662,-1.851799936
6116,彩晶,0.01,964609,1.675812501,1.647864139,9.1,0,-0.12,-19.15,-0.17,-4.2281,-15.86970465
6117,迎廣,-0.01,-130950,4.280241935,0.026771843,-3.29,0,0.02,-2.51,-0.02,-1.5088,-5.899980071
6120,達運,-0.01,404207,-3.683211301,-0.001490489,2.05,0,0.06,1.55,-0.01,-3.2573,-12.40631122
6128,上福,0.02,-50867,-1.446088276,0.212195378,4.69,0,-0.03,-2.32,0.11,0.5809,2.343925211
6133,金橋,0,-64562,-15.65985468,-0.056740237,-3.93,0,0.04,3.08,0.01,-3.1423,-11.98907044
6136,富爾特,0,107427,-22.62379227,-0.009410274,-1020.86,0,-0.02,-0.11,-0.05,-0.247,-0.984345484
6139,亞翔,0.01,-366113,-2.220718468,0.008732311,8.65,0,0,1.91,0.17,0.0933,0.373722618
